0 	-1.26904180982025 	0 	0.000116533408970015 	
0.001 	-1.26805454539768 	10 	0.640759534995711 	
0.002 	-1.26821908946799 	20 	2.3895193698275E-10 	
0.003 	-1.26789000132743 	30 	0.0713579129930983 	
0.004 	-1.2688772657497 	40 	4.12500580220245E-09 	
0.005 	-1.26821908946799 	50 	0.0258218166456569 	
0.006 	-1.26756091318708 	60 	2.28238751230338E-09 	
0.007 	-1.26657364876724 	70 	0.0132693554084759 	
0.008 	-1.26756091318708 	80 	3.18103865343657E-09 	
0.009 	-1.26805454539768 	90 	0.00811394624267419 	
0.01 	-1.2688772657497 	100 	5.84520796765146E-08 	
0.011 	-1.2688772657497 	110 	0.00551272691446992 	
0.012 	-1.26821908946799 	120 	2.87566953459207E-10 	
0.013 	-1.26789000132743 	130 	0.00400397514486449 	
0.014 	-1.2687127216792 	140 	8.05792098732314E-09 	
0.015 	-1.26920635389086 	150 	0.00306930065960824 	
0.016 	-1.26673819283709 	160 	2.03240272354072E-09 	
0.017 	-1.26690273690698 	170 	0.00244183410103151 	
0.018 	-1.26756091318708 	180 	3.37765227463907E-08 	
0.019 	-1.26706728097693 	190 	0.00200298651388889 	
0.02 	-1.2687127216792 	200 	5.70896897624148E-09 	
0.021 	-1.2688772657497 	210 	0.00168047874759821 	
0.022 	-1.2688772657497 	220 	5.84607404287014E-09 	
0.023 	-1.26789000132743 	230 	0.00144526122536596 	
0.024 	-1.26706728097693 	240 	1.74859795252046E-10 	
0.025 	-1.26690273690698 	250 	0.00126344303172774 	
0.026 	-1.26805454539768 	260 	2.3195334044235E-09 	
0.027 	-1.26739636911698 	270 	0.00112800101560894 	
0.028 	-1.26805454539768 	280 	1.51374550608029E-09 	
0.029 	-1.26789000132743 	290 	0.00100973026259007 	
0.03 	-1.26805454539768 	300 	7.14253185984562E-10 	
0.031 	-1.26756091318708 	310 	0.000926610267024793 	
0.032 	-1.2688772657497 	320 	4.31109276739285E-10 	
0.033 	-1.26854817760874 	330 	0.00085433926364071 	
0.034 	-1.2688772657497 	340 	6.30835874026105E-09 	
0.035 	-1.26706728097693 	350 	0.000797774006969681 	
0.036 	-1.26756091318708 	360 	8.8266783232715E-11 	
0.037 	-1.26756091318708 	370 	0.00074953617566832 	
0.038 	-1.26706728097693 	380 	2.13257677105027E-09 	
0.039 	-1.26772545725723 	390 	0.000716521083642123 	
0.04 	-1.26723182504693 	400 	4.72182674495857E-10 	
0.041 	-1.26904180982025 	410 	0.000686382307035263 	
0.042 	1.24617482003495 	420 	5.80520334182622E-09 	
0.043 	1.24601027636948 	430 	0.000663656639184063 	
0.044 	1.24518755804206 	440 	1.25746927120874E-09 	
0.045 	1.24666845103136 	450 	0.000648625388643175 	
0.046 	1.24650390736589 	460 	9.48834797805475E-09 	
0.047 	1.24683299469683 	470 	0.00063775119578696 	
0.048 	1.24732662569321 	480 	2.96965357636084E-10 	
0.049 	1.24551664537303 	490 	0.000632035123447788 	
0.05 	1.24601027636948 	500 	1.73279898534525E-10 	
0.051 	1.24633936370042 	510 	0.000632035123447788 	
0.052 	1.24650390736589 	520 	2.96965357636084E-10 	
0.053 	1.24650390736589 	530 	0.00063775119578696 	
0.054 	1.24633936370042 	540 	9.48834797805475E-09 	
0.055 	1.24617482003495 	550 	0.000648625388643175 	
0.056 	1.24601027636948 	560 	1.25746927120874E-09 	
0.057 	1.24782025668957 	570 	0.000663656639184063 	
0.058 	1.24683299469683 	580 	5.80520334182622E-09 	
0.059 	1.245845732704 	590 	0.000686382307035263 	
0.06 	1.245845732704 	600 	4.72182674495857E-10 	
0.061 	1.24601027636948 	610 	0.000716521083642123 	
0.062 	1.24617482003495 	620 	2.13257677105027E-09 	
0.063 	1.245845732704 	630 	0.00074953617566832 	
0.064 	1.24683299469683 	640 	8.8266783232715E-11 	
0.065 	1.24568118903852 	650 	0.000797774006969681 	
0.066 	1.24699753836229 	660 	6.30835874026105E-09 	
0.067 	1.24666845103136 	670 	0.00085433926364071 	
0.068 	1.24798480035502 	680 	4.31109276739285E-10 	
0.069 	1.24683299469683 	690 	0.000926610267024793 	
0.07 	1.24601027636948 	700 	7.14253185984562E-10 	
0.071 	1.24633936370042 	710 	0.00100973026259007 	
0.072 	1.24551664537303 	720 	1.51374550608029E-09 	
0.073 	1.24617482003495 	730 	0.00112800101560894 	
0.074 	1.24666845103136 	740 	2.3195334044235E-09 	
0.075 	1.24716208202775 	750 	0.00126344303172774 	
0.076 	1.24633936370042 	760 	1.74859795252046E-10 	
0.077 	1.24633936370042 	770 	0.00144526122536596 	
0.078 	1.24699753836229 	780 	5.84607404287014E-09 	
0.079 	1.24666845103136 	790 	0.00168047874759821 	
0.08 	1.24633936370042 	800 	5.70896897624148E-09 	
0.081 	1.24617482003495 	810 	0.00200298651388889 	
0.082 	1.24535210170755 	820 	3.37765227463907E-08 	
0.083 	1.24535210170755 	830 	0.00244183410103151 	
0.084 	1.24617482003495 	840 	2.03240272354072E-09 	
0.085 	1.24568118903852 	850 	0.00306930065960824 	
0.086 	1.24633936370042 	860 	8.05792098732314E-09 	
0.087 	1.24601027636948 	870 	0.00400397514486449 	
0.088 	1.24650390736589 	880 	2.87566953459207E-10 	
0.089 	1.24650390736589 	890 	0.00551272691446992 	
0.09 	1.24666845103136 	900 	5.84520796765146E-08 	
0.091 	1.24617482003495 	910 	0.00811394624267419 	
0.092 	-1.26789000132743 	920 	3.18103865343657E-09 	
0.093 	-1.26805454539768 	930 	0.0132693554084759 	
0.094 	-1.26756091318708 	940 	2.28238751230338E-09 	
