0 	0.00117960596911945 	0 	0.00117960596911945 	
0.001 	2.05681833216916E-07 	0.2 	2.05681833216916E-07 	
0.002 	2.07284729499574E-07 	0.4 	2.07284729499574E-07 	
0.003 	2.06843935947176E-07 	0.6 	2.06843935947176E-07 	
0.004 	2.06461595003532E-07 	0.8 	2.06461595003532E-07 	
0.005 	2.02172310332902E-07 	1 	2.02172310332902E-07 	
0.006 	2.02662263358608E-07 	1.2 	2.02662263358608E-07 	
0.007 	2.0733262574916E-07 	1.4 	2.0733262574916E-07 	
0.008 	2.06399777010672E-07 	1.6 	2.06399777010672E-07 	
0.009 	2.03376951658773E-07 	1.8 	2.03376951658773E-07 	
0.01 	2.02379058093035E-07 	2 	2.02379058093035E-07 	
0.011 	2.02084920503813E-07 	2.2 	2.02084920503813E-07 	
0.012 	2.0632803479106E-07 	2.4 	2.0632803479106E-07 	
0.013 	2.06043663800166E-07 	2.6 	2.06043663800166E-07 	
0.014 	2.17700819932907E-07 	2.8 	2.17700819932907E-07 	
0.015 	2.03313319073097E-07 	3 	2.03313319073097E-07 	
0.016 	2.02903684305976E-07 	3.2 	2.02903684305976E-07 	
0.017 	2.32554825549705E-07 	3.4 	2.32554825549705E-07 	
0.018 	1.91501435514112E-07 	3.6 	1.91501435514112E-07 	
0.019 	1.94037282075147E-07 	3.8 	1.94037282075147E-07 	
0.02 	1.99353503392713E-07 	4 	1.99353503392713E-07 	
0.021 	1.93404771081171E-07 	4.2 	1.93404771081171E-07 	
0.022 	1.98672392184686E-07 	4.4 	1.98672392184686E-07 	
0.023 	1.9850980018936E-07 	4.6 	1.9850980018936E-07 	
0.024 	1.936525771155E-07 	4.8 	1.936525771155E-07 	
0.025 	2.03088584299822E-07 	5 	2.03088584299822E-07 	
0.026 	1.95951311991159E-07 	5.2 	1.95951311991159E-07 	
0.027 	2.04638113307813E-07 	5.4 	2.04638113307813E-07 	
0.028 	2.0303011143278E-07 	5.6 	2.0303011143278E-07 	
0.029 	2.04019608015258E-07 	5.8 	2.04019608015258E-07 	
0.03 	2.01709066838447E-07 	6 	2.01709066838447E-07 	
0.031 	1.99584032957891E-07 	6.2 	1.99584032957891E-07 	
0.032 	2.00502770477748E-07 	6.4 	2.00502770477748E-07 	
0.033 	2.01255171696143E-07 	6.6 	2.01255171696143E-07 	
0.034 	1.95338787162541E-07 	6.8 	1.95338787162541E-07 	
0.035 	2.14570682838882E-07 	7 	2.14570682838882E-07 	
0.036 	2.03995293602396E-07 	7.2 	2.03995293602396E-07 	
0.037 	2.02963988633672E-07 	7.4 	2.02963988633672E-07 	
0.038 	1.97879936475638E-07 	7.6 	1.97879936475638E-07 	
0.039 	2.19914489989373E-07 	7.8 	2.19914489989373E-07 	
0.04 	2.0925444489224E-07 	8 	2.0925444489224E-07 	
0.041 	2.07340743172222E-07 	8.2 	2.07340743172222E-07 	
0.042 	2.05871106823369E-07 	8.4 	2.05871106823369E-07 	
0.043 	2.09348665078129E-07 	8.6 	2.09348665078129E-07 	
0.044 	2.06434680679652E-07 	8.8 	2.06434680679652E-07 	
0.045 	2.03792572535484E-07 	9 	2.03792572535484E-07 	
0.046 	2.19949753480535E-07 	9.2 	2.19949753480535E-07 	
0.047 	2.10677903202836E-07 	9.4 	2.10677903202836E-07 	
0.048 	2.0671989890408E-07 	9.6 	2.0671989890408E-07 	
0.049 	2.0078125844083E-07 	9.8 	2.0078125844083E-07 	
0.05 	2.10363230364303E-07 	10 	2.10363230364303E-07 	
0.051 	2.12282552354275E-07 	10.2 	2.12282552354275E-07 	
0.052 	2.10082495528542E-07 	10.4 	2.10082495528542E-07 	
0.053 	2.0249852683E-07 	10.6 	2.0249852683E-07 	
0.054 	2.11061474825428E-07 	10.8 	2.11061474825428E-07 	
0.055 	2.06319416953044E-07 	11 	2.06319416953044E-07 	
0.056 	2.05685488506884E-07 	11.2 	2.05685488506884E-07 	
0.057 	2.01156154967693E-07 	11.4 	2.01156154967693E-07 	
0.058 	2.12083659174249E-07 	11.6 	2.12083659174249E-07 	
0.059 	2.08275558572298E-07 	11.8 	2.08275558572298E-07 	
0.06 	2.14258842075739E-07 	12 	2.14258842075739E-07 	
0.061 	2.08329346499108E-07 	12.2 	2.08329346499108E-07 	
0.062 	2.08469567840397E-07 	12.4 	2.08469567840397E-07 	
0.063 	2.06985130640448E-07 	12.6 	2.06985130640448E-07 	
0.064 	2.13715443459347E-07 	12.8 	2.13715443459347E-07 	
0.065 	2.11363735449194E-07 	13 	2.11363735449194E-07 	
0.066 	2.10188834677306E-07 	13.2 	2.10188834677306E-07 	
0.067 	2.11275260128173E-07 	13.4 	2.11275260128173E-07 	
0.068 	2.11699221084604E-07 	13.6 	2.11699221084604E-07 	
0.069 	2.08038662771661E-07 	13.8 	2.08038662771661E-07 	
0.07 	2.09776368246699E-07 	14 	2.09776368246699E-07 	
0.071 	2.1111623603846E-07 	14.2 	2.1111623603846E-07 	
0.072 	2.07775473786155E-07 	14.4 	2.07775473786155E-07 	
0.073 	2.08263942199751E-07 	14.6 	2.08263942199751E-07 	
0.074 	2.08499950567794E-07 	14.8 	2.08499950567794E-07 	
0.075 	2.05488768964724E-07 	15 	2.05488768964724E-07 	
0.076 	2.16494043275136E-07 	15.2 	2.16494043275136E-07 	
0.077 	2.21526611716676E-07 	15.4 	2.21526611716676E-07 	
