0 	-1.14349469845113 	0 	1.13398100057254 	
0.1 	-1.14135562602723 	0.2 	0.000898514833914283 	
0.2 	-1.13905200957981 	0.4 	0.00022112913698194 	
0.3 	-1.13691293717279 	0.6 	9.90227496200666E-05 	
0.4 	-1.13411568865277 	0.8 	5.5894364361777E-05 	
0.5 	-1.13148298417601 	1 	3.53455932253698E-05 	
0.6 	-1.12967299985535 	1.2 	2.55347705372719E-05 	
0.7 	-1.12736938345563 	1.4 	1.9409079031086E-05 	
0.8 	-1.12490122303776 	1.6 	1.50984181566885E-05 	
0.9 	-1.12210397457717 	1.8 	1.19871131488156E-05 	
1 	-1.11914218210453 	2 	1.01721453618043E-05 	
1.1 	-1.11568675757264 	2.2 	8.31974270988604E-06 	
1.2 	-1.11288950915745 	2.4 	7.35979629426623E-06 	
1.3 	-1.11025680477925 	2.6 	6.37324050010364E-06 	
1.4 	-1.10795318845829 	2.8 	5.63573457243691E-06 	
1.5 	-1.10449776399431 	3 	5.44064666435435E-06 	
1.6 	-1.10071325151012 	3.2 	5.055003823528E-06 	
1.7 	-1.09840963522766 	3.4 	4.56342334351289E-06 	
1.8 	-1.09429603474632 	3.6 	4.42524111182334E-06 	
1.9 	-1.09067606634716 	3.8 	3.72509875419067E-06 	
2 	-1.08804336207119 	4 	3.87777682190473E-06 	
2.1 	-1.08392976166412 	4.2 	3.66246658539987E-06 	
2.2 	-1.08014524931556 	4.4 	3.52547286339144E-06 	
2.3 	-1.07668982501901 	4.6 	3.4676200279749E-06 	
2.4 	-1.07306985673051 	4.8 	3.51401722621391E-06 	
2.5 	-1.07010806451131 	5 	3.33587750619842E-06 	
2.6 	-1.06550083220044 	5.2 	3.51401722621391E-06 	
2.7 	-1.06155177596311 	5.4 	3.4676200279749E-06 	
2.8 	-1.05793180776912 	5.6 	3.52547286339144E-06 	
2.9 	-1.05381820757601 	5.8 	3.66246658539987E-06 	
3 	-1.04970460741193 	6 	3.87777682190473E-06 	
3.1 	-1.04608463929151 	6.2 	3.72509875419067E-06 	
3.2 	-1.041312863167 	6.4 	4.42524111182334E-06 	
3.3 	-1.0370347190884 	6.6 	4.56342334351289E-06 	
3.4 	-1.03325020704487 	6.8 	5.055003823528E-06 	
3.5 	-1.02963023902602 	7 	5.44064666435435E-06 	
3.6 	-1.02469391903617 	7.2 	5.63573457243691E-06 	
3.7 	-1.01992214308524 	7.4 	6.37324050010364E-06 	
3.8 	-1.01564399916197 	7.6 	7.35979629426623E-06 	
3.9 	-1.01087222328401 	7.8 	8.31974270988604E-06 	
4 	-1.00610044744442 	8 	1.01721453618043E-05 	
4.1 	-1.00198684761344 	8.2 	1.19871131488156E-05 	
4.2 	-0.996227807897768 	8.4 	1.50984181566885E-05 	
4.3 	-0.991126944195991 	8.6 	1.9409079031086E-05 	
4.4 	-0.986848800479642 	8.8 	2.55347705372719E-05 	
4.5 	-0.981747936857734 	9 	3.53455932253698E-05 	
4.6 	-0.976647073279131 	9.2 	5.5894364361777E-05 	
4.7 	-0.971875297712462 	9.4 	9.90227496200666E-05 	
4.8 	-0.966445346251463 	9.6 	0.00022112913698194 	
4.9 	-0.96134448280221 	9.8 	0.000898514833914283 	
