0 	0.0014916781245233 	0 	0.0014916781245233 	
0.001 	1.37977535168558E-05 	10 	1.37977535168558E-05 	
0.002 	1.47030924296284E-05 	20 	1.47030924296284E-05 	
0.003 	1.69473961700126E-05 	30 	1.69473961700126E-05 	
0.004 	1.97230575339211E-05 	40 	1.97230575339211E-05 	
0.005 	2.49795531643658E-05 	50 	2.49795531643658E-05 	
0.006 	3.43145169648295E-05 	60 	3.43145169648295E-05 	
0.007 	5.47976597768647E-05 	70 	5.47976597768647E-05 	
0.008 	0.000109432676118118 	80 	0.000109432676118118 	
0.009 	0.000397174235034954 	90 	0.000397174235034954 	
0.01 	0.314485246555954 	100 	0.314485246555954 	
0.011 	0.000395421907607972 	110 	0.000395421907607972 	
0.012 	9.10974839205735E-05 	120 	9.10974839205735E-05 	
0.013 	3.81914602294879E-05 	130 	3.81914602294879E-05 	
0.014 	2.00865313865313E-05 	140 	2.00865313865313E-05 	
0.015 	1.2070630449396E-05 	150 	1.2070630449396E-05 	
0.016 	7.81741910624199E-06 	160 	7.81741910624199E-06 	
0.017 	6.03963383411457E-06 	170 	6.03963383411457E-06 	
0.018 	4.72119783231491E-06 	180 	4.72119783231491E-06 	
0.019 	3.80922139325898E-06 	190 	3.80922139325898E-06 	
0.02 	1.46621932206822E-05 	200 	1.46621932206822E-05 	
0.021 	1.55525310429027E-06 	210 	1.55525310429027E-06 	
0.022 	1.32281583876695E-06 	220 	1.32281583876695E-06 	
0.023 	1.21432655299766E-06 	230 	1.21432655299766E-06 	
0.024 	9.87173054706204E-07 	240 	9.87173054706204E-07 	
0.025 	9.22128752078582E-07 	250 	9.22128752078582E-07 	
0.026 	8.54544637629889E-07 	260 	8.54544637629889E-07 	
0.027 	7.59742228559292E-07 	270 	7.59742228559292E-07 	
0.028 	6.27577575813571E-07 	280 	6.27577575813571E-07 	
0.029 	5.20640954219095E-07 	290 	5.20640954219095E-07 	
0.03 	4.68020744920566E-06 	300 	4.68020744920566E-06 	
0.031 	1.31345254421794E-06 	310 	1.31345254421794E-06 	
0.032 	8.14570924117688E-07 	320 	8.14570924117688E-07 	
0.033 	6.82370730660129E-07 	330 	6.82370730660129E-07 	
0.034 	4.73760019799055E-07 	340 	4.73760019799055E-07 	
0.035 	4.18966128073585E-07 	350 	4.18966128073585E-07 	
0.036 	3.53773856257341E-07 	360 	3.53773856257341E-07 	
0.037 	4.41352113501988E-07 	370 	4.41352113501988E-07 	
0.038 	4.21438626245149E-07 	380 	4.21438626245149E-07 	
0.039 	3.52745786130013E-07 	390 	3.52745786130013E-07 	
0.04 	1.39591241596992E-08 	400 	1.39591241596992E-08 	
0.041 	4.88118971728041E-07 	410 	4.88118971728041E-07 	
0.042 	4.77994898828849E-07 	420 	4.77994898828849E-07 	
0.043 	3.27733236336157E-07 	430 	3.27733236336157E-07 	
0.044 	3.00102555552314E-07 	440 	3.00102555552314E-07 	
0.045 	2.98872789896803E-07 	450 	2.98872789896803E-07 	
0.046 	3.40919488353716E-07 	460 	3.40919488353716E-07 	
0.047 	3.60206651857284E-07 	470 	3.60206651857284E-07 	
0.048 	4.06348350469268E-07 	480 	4.06348350469268E-07 	
0.049 	3.34323572959077E-07 	490 	3.34323572959077E-07 	
0.05 	4.91341030823124E-07 	500 	4.91341030823124E-07 	
0.051 	3.34323572959077E-07 	510 	3.34323572959077E-07 	
0.052 	4.06348350469268E-07 	520 	4.06348350469268E-07 	
0.053 	3.60206651857284E-07 	530 	3.60206651857284E-07 	
0.054 	3.40919488353716E-07 	540 	3.40919488353716E-07 	
0.055 	2.98872789896803E-07 	550 	2.98872789896803E-07 	
0.056 	3.00102555552314E-07 	560 	3.00102555552314E-07 	
0.057 	3.27733236336157E-07 	570 	3.27733236336157E-07 	
0.058 	4.77994898828849E-07 	580 	4.77994898828849E-07 	
0.059 	4.88118971728041E-07 	590 	4.88118971728041E-07 	
0.06 	1.39591241596992E-08 	600 	1.39591241596992E-08 	
0.061 	3.52745786130013E-07 	610 	3.52745786130013E-07 	
0.062 	4.21438626245149E-07 	620 	4.21438626245149E-07 	
0.063 	4.41352113501988E-07 	630 	4.41352113501988E-07 	
0.064 	3.53773856257341E-07 	640 	3.53773856257341E-07 	
0.065 	4.18966128073585E-07 	650 	4.18966128073585E-07 	
0.066 	4.73760019799055E-07 	660 	4.73760019799055E-07 	
