0 	9.87268400589801E-05 	0 	9.87268400589801E-05 	
0.001 	0.655970119956437 	100 	0.655970119956437 	
0.002 	6.98541631968105E-08 	200 	6.98541631968105E-08 	
0.003 	0.0957399406976948 	300 	0.0957399406976948 	
0.004 	1.59727140717426E-08 	400 	1.59727140717426E-08 	
0.005 	0.0625944642243515 	500 	0.0625944642243515 	
0.006 	1.59727140717426E-08 	600 	1.59727140717426E-08 	
0.007 	0.0957399406976948 	700 	0.0957399406976948 	
0.008 	6.98541631968105E-08 	800 	6.98541631968105E-08 	
0.009 	0.655970119956437 	900 	0.655970119956437 	
