0 	-0.984216096669373 	0 	0.00139246712991759 	
0.01 	-0.445828391743773 	10 	0.320243753864436 	
0.02 	0.245584627099009 	20 	7.0626607416544E-06 	
0.03 	0.839422863584214 	30 	7.79183545886382E-06 	
0.04 	1.1031863734699 	40 	3.82836667763895E-07 	
0.05 	0.914619324846422 	50 	8.19011010051198E-07 	
0.06 	0.361917045039516 	60 	3.82836667763895E-07 	
0.07 	-0.329660437170246 	70 	7.79183545886382E-06 	
0.08 	-0.908525867011692 	80 	7.0626607416544E-06 	
0.09 	-1.16965720029639 	90 	0.320243753864436 	
