0 	0.00135458566197207 	0 	0.00135458566197207 	
0.001 	4.20612696062223E-06 	2 	4.20612696062223E-06 	
0.002 	3.85319728809119E-06 	4 	3.85319728809119E-06 	
0.003 	4.0933414525503E-06 	6 	4.0933414525503E-06 	
0.004 	4.17252255103236E-06 	8 	4.17252255103236E-06 	
0.005 	4.24574484759935E-06 	10 	4.24574484759935E-06 	
0.006 	4.36877064610056E-06 	12 	4.36877064610056E-06 	
0.007 	4.38686060628602E-06 	14 	4.38686060628602E-06 	
0.008 	4.51412876015336E-06 	16 	4.51412876015336E-06 	
0.009 	4.79062214690789E-06 	18 	4.79062214690789E-06 	
0.01 	4.84179184552481E-06 	20 	4.84179184552481E-06 	
0.011 	4.86786991857777E-06 	22 	4.86786991857777E-06 	
0.012 	5.14185592252435E-06 	24 	5.14185592252435E-06 	
0.013 	5.26434420414195E-06 	26 	5.26434420414195E-06 	
0.014 	5.54411602634879E-06 	28 	5.54411602634879E-06 	
0.015 	5.88497628002173E-06 	30 	5.88497628002173E-06 	
0.016 	6.14928575406822E-06 	32 	6.14928575406822E-06 	
0.017 	6.53071188143967E-06 	34 	6.53071188143967E-06 	
0.018 	7.0944379788493E-06 	36 	7.0944379788493E-06 	
0.019 	7.44391367665339E-06 	38 	7.44391367665339E-06 	
0.02 	7.97186458879674E-06 	40 	7.97186458879674E-06 	
0.021 	8.59834492881611E-06 	42 	8.59834492881611E-06 	
0.022 	9.12658387355687E-06 	44 	9.12658387355687E-06 	
0.023 	9.79137180577128E-06 	46 	9.79137180577128E-06 	
0.024 	1.06137008828305E-05 	48 	1.06137008828305E-05 	
0.025 	1.15664635444618E-05 	50 	1.15664635444618E-05 	
0.026 	1.2425888767879E-05 	52 	1.2425888767879E-05 	
0.027 	1.33081389664315E-05 	54 	1.33081389664315E-05 	
0.028 	1.47960253506376E-05 	56 	1.47960253506376E-05 	
0.029 	1.63651503775548E-05 	58 	1.63651503775548E-05 	
0.03 	1.80552289180475E-05 	60 	1.80552289180475E-05 	
0.031 	2.02400914962701E-05 	62 	2.02400914962701E-05 	
0.032 	2.26653879906412E-05 	64 	2.26653879906412E-05 	
0.033 	2.56842229081525E-05 	66 	2.56842229081525E-05 	
0.034 	2.91857831274328E-05 	68 	2.91857831274328E-05 	
0.035 	3.33801990098568E-05 	70 	3.33801990098568E-05 	
0.036 	3.86005034576588E-05 	72 	3.86005034576588E-05 	
0.037 	4.48995573014933E-05 	74 	4.48995573014933E-05 	
0.038 	5.29687500160365E-05 	76 	5.29687500160365E-05 	
0.039 	6.39581758067364E-05 	78 	6.39581758067364E-05 	
0.04 	7.67194507982641E-05 	80 	7.67194507982641E-05 	
0.041 	9.70166488495185E-05 	82 	9.70166488495185E-05 	
0.042 	0.000122421464177237 	84 	0.000122421464177237 	
0.043 	0.000161998559516294 	86 	0.000161998559516294 	
0.044 	0.000218623508463289 	88 	0.000218623508463289 	
0.045 	0.000315594825319551 	90 	0.000315594825319551 	
0.046 	0.000489443671669551 	92 	0.000489443671669551 	
0.047 	0.000850976060941626 	94 	0.000850976060941626 	
0.048 	0.00185736971362754 	96 	0.00185736971362754 	
0.049 	0.00625518936378902 	98 	0.00625518936378902 	
0.05 	0.282979583480548 	100 	0.282979583480548 	
0.051 	0.0130940684898885 	102 	0.0130940684898885 	
0.052 	0.00268056059943456 	104 	0.00268056059943456 	
0.053 	0.00113428661323943 	106 	0.00113428661323943 	
0.054 	0.000624165365243439 	108 	0.000624165365243439 	
0.055 	0.000394429856189105 	110 	0.000394429856189105 	
0.056 	0.00027483229350736 	112 	0.00027483229350736 	
0.057 	0.000201139154750086 	114 	0.000201139154750086 	
0.058 	0.000155789986083756 	116 	0.000155789986083756 	
0.059 	0.000122296285442389 	118 	0.000122296285442389 	
0.06 	9.87021917552585E-05 	120 	9.87021917552585E-05 	
0.061 	8.290462285187E-05 	122 	8.290462285187E-05 	
0.062 	7.02298068397274E-05 	124 	7.02298068397274E-05 	
0.063 	6.06045372252907E-05 	126 	6.06045372252907E-05 	
0.064 	5.24263452759453E-05 	128 	5.24263452759453E-05 	
0.065 	4.61508528574788E-05 	130 	4.61508528574788E-05 	
0.066 	4.04457090261397E-05 	132 	4.04457090261397E-05 	
0.067 	3.69196178469163E-05 	134 	3.69196178469163E-05 	
0.068 	3.28207959109111E-05 	136 	3.28207959109111E-05 	
