0 	0.000622923359607253 	0 	0.000622923359607253 	
0.001 	0.211586942926762 	100 	0.211586942926762 	
0.002 	1.36333250434525E-05 	200 	1.36333250434525E-05 	
0.003 	0.00335015166503094 	300 	0.00335015166503094 	
0.004 	2.15518153885869E-06 	400 	2.15518153885869E-06 	
0.005 	0.00106787849747995 	500 	0.00106787849747995 	
0.006 	2.15518153885869E-06 	600 	2.15518153885869E-06 	
0.007 	0.00335015166503094 	700 	0.00335015166503094 	
0.008 	1.36333250434525E-05 	800 	1.36333250434525E-05 	
0.009 	0.211586942926762 	900 	0.211586942926762 	
