,,,-3.68000055E-3,400.00000596E-3,
,,,-3.64000048E-3,200.00000298E-3,
,,,-3.60000040E-3,400.00000596E-3,
,,,-3.56000033E-3,200.00000298E-3,
,,,-3.52000049E-3,400.00000596E-3,
,,,-3.48000042E-3,400.00000596E-3,
,,,-3.44000035E-3,400.00000596E-3,
,,,-3.40000051E-3,200.00000298E-3,
,,,-3.36000044E-3,200.00000298E-3,
,,,-3.32000037E-3,200.00000298E-3,
,,,-3.28000053E-3,200.00000298E-3,
,,,-3.24000046E-3,400.00000596E-3,
,,,-3.20000038E-3,400.00000596E-3,
,,,-3.16000055E-3,200.00000298E-3,
,,,-3.12000047E-3,400.00000596E-3,
,,,-3.08000040E-3,400.00000596E-3,
,,,-3.04000033E-3,400.00000596E-3,
,,,-3.00000049E-3,200.00000298E-3,
,,,-2.96000042E-3,400.00000596E-3,
,,,-2.92000035E-3,400.00000596E-3,
,,,-2.88000051E-3,400.00000596E-3,
,,,-2.84000044E-3,400.00000596E-3,
,,,-2.80000037E-3,200.00000298E-3,
,,,-2.76000053E-3,400.00000596E-3,
,,,-2.72000046E-3,200.00000298E-3,
,,,-2.6800004E-3,400.00000596E-3,
,,,-2.6400005E-3,200.00000298E-3,
,,,-2.6000005E-3,400.00000596E-3,
,,,-2.5600004E-3,400.00000596E-3,
,,,-2.5200006E-3,400.00000596E-3,
,,,-2.4800005E-3,400.00000596E-3,
,,,-2.4400004E-3,400.00000596E-3,
,,,-2.4000006E-3,200.00000298E-3,
,,,-2.3600005E-3,400.00000596E-3,
,,,-2.3200004E-3,400.00000596E-3,
,,,-2.2800004E-3,400.00000596E-3,
,,,-2.2400005E-3,400.00000596E-3,
,,,-2.2000005E-3,200.00000298E-3,
,,,-2.1600004E-3,400.00000596E-3,
,,,-2.1200005E-3,400.00000596E-3,
,,,-2.0800005E-3,400.00000596E-3,
,,,-2.0400004E-3,400.00000596E-3,
,,,-2.0000006E-3,200.00000298E-3,
,,,-1.9600005E-3,400.00000596E-3,
,,,-1.9200004E-3,400.00000596E-3,
,,,-1.8800005E-3,400.00000596E-3,
,,,-1.8400005E-3,400.00000596E-3,
,,,-1.8000004E-3,400.00000596E-3,
,,,-1.7600005E-3,200.00000298E-3,
,,,-1.7200005E-3,400.00000596E-3,
,,,-1.6800005E-3,400.00000596E-3,
,,,-1.6400005E-3,400.00000596E-3,
,,,-1.6000005E-3,200.00000298E-3,
,,,-1.5600005E-3,200.00000298E-3,
,,,-1.5200005E-3,200.00000298E-3,
,,,-1.4800004E-3,400.00000596E-3,
,,,-1.4400005E-3,200.00000298E-3,
,,,-1.4000005E-3,200.00000298E-3,
,,,-1.3600005E-3,400.00000596E-3,
,,,-1.3200005E-3,400.00000596E-3,
,,,-1.2800004E-3,400.00000596E-3,
,,,-1.2400005E-3,400.00000596E-3,
,,,-1.2000005E-3,400.00000596E-3,
,,,-1.1600005E-3,400.00000596E-3,
,,,-1.1200005E-3,400.00000596E-3,
,,,-1.0800005E-3,400.00000596E-3,
,,,-1.0400005E-3,200.00000298E-3,
,,,-1.0000005E-3,400.00000596E-3,
,,,-960.000499617E-6,200.00000298E-3,
,,,-920.000486076E-6,200.00000298E-3,
,,,-880.000530742E-6,400.00000596E-3,
,,,-840.000517201E-6,400.00000596E-3,
,,,-800.000503659E-6,400.00000596E-3,
,,,-760.000490118E-6,400.00000596E-3,
,,,-720.000476576E-6,200.00000298E-3,
,,,-680.000521243E-6,400.00000596E-3,
,,,-640.000507701E-6,400.00000596E-3,
,,,-600.000494160E-6,400.00000596E-3,
,,,-560.000538826E-6,400.00000596E-3,
,,,-520.000525285E-6,400.00000596E-3,
,,,-480.000511743E-6,400.00000596E-3,
,,,-440.000498202E-6,400.00000596E-3,
,,,-400.00051376E-6,400.00000596E-3,
,,,-360.00052933E-6,400.00000596E-3,
,,,-320.00051579E-6,400.00000596E-3,
,,,-280.00050224E-6,200.00000298E-3,
,,,-240.00051781E-6,400.00000596E-3,
,,,-200.00051882E-6,400.00000596E-3,
,,,-160.00051983E-6,200.00000298E-3,
,,,-120.0005208E-6,400.00000596E-3,
,,,-80.000521848E-6,400.00000596E-3,
,,,-40.00052286E-6,200.00000298E-3,
,,,-523.868946075E-12,400.00000596E-3,
,,,39.99947512E-6,3.00000000,
,,,79.999474110E-6,6.80000019,
,,,119.9994731E-6,9.199999809,
,,,159.99947209E-6,10.8000002,
,,,199.99947108E-6,12.0000000,
,,,239.99947007E-6,12.8000002,
,,,279.99945451E-6,13.4000006,
,,,319.99946805E-6,13.6000004,
,,,359.99948159E-6,13.8000002,
,,,399.99946603E-6,13.6000004,
,,,439.999450464E-6,13.1999998,
,,,479.999464005E-6,12.8000002,
,,,519.999477547E-6,12.1999998,
,,,559.999491088E-6,11.6000004,
,,,599.999446422E-6,10.8000002,
,,,639.999459963E-6,10.1999998,
,,,679.999473505E-6,9.600000381,
,,,719.999428838E-6,9.000000000,
,,,759.999442380E-6,8.400000572,
,,,799.999455921E-6,8.000000000,
,,,839.999469463E-6,7.400000095,
,,,879.999483004E-6,6.80000019,
,,,919.999438338E-6,6.59999990,
,,,959.999451879E-6,6.20000029,
,,,999.999465421E-6,5.80000019,
,,,1.0399994E-3,5.59999990,
,,,1.0799995E-3,5.20000029,
,,,1.1199994E-3,5.00000000,
,,,1.1599994E-3,4.59999990,
,,,1.1999995E-3,4.40000010,
,,,1.2399994E-3,4.20000029,
,,,1.2799995E-3,4.00000000,
,,,1.3199995E-3,3.79999995,
,,,1.3599994E-3,3.60000014,
,,,1.3999995E-3,3.40000010,
,,,1.4399994E-3,3.20000005,
,,,1.4799994E-3,3.00000000,
,,,1.5199995E-3,2.79999995,
,,,1.5599994E-3,2.79999995,
,,,1.5999994E-3,2.6000001,
,,,1.6399994E-3,2.4000001,
,,,1.6799994E-3,2.2000000,
,,,1.7199995E-3,2.0000000,
,,,1.7599994E-3,2.0000000,
,,,1.7999994E-3,2.0000000,
,,,1.8399995E-3,1.8000001,
,,,1.8799994E-3,1.8000001,
,,,1.9199995E-3,1.6000000,
,,,1.9599993E-3,1.6000000,
,,,1.9999994E-3,1.6000000,
,,,2.0399995E-3,1.4000000,
,,,2.0799995E-3,1.4000000,
,,,2.1199994E-3,1.4000000,
,,,2.1599995E-3,1.2000000,
,,,2.1999995E-3,1.2000000,
,,,2.2399994E-3,1.000000,
,,,2.2799994E-3,1.2000000,
,,,2.3199995E-3,1.000000,
,,,2.3599993E-3,1.000000,
,,,2.3999994E-3,800.000011921E-3,
,,,2.4399995E-3,800.000011921E-3,
,,,2.4799993E-3,800.000011921E-3,
,,,2.5199994E-3,600.000023842E-3,
,,,2.5599995E-3,800.000011921E-3,
,,,2.5999993E-3,600.000023842E-3,
,,,2.6399994E-3,800.000011921E-3,
,,,2.6799995E-3,600.000023842E-3,
,,,2.71999929E-3,600.000023842E-3,
,,,2.75999936E-3,600.000023842E-3,
,,,2.79999943E-3,400.00000596E-3,
,,,2.83999951E-3,600.000023842E-3,
,,,2.87999935E-3,600.000023842E-3,
,,,2.91999942E-3,600.000023842E-3,
,,,2.95999949E-3,600.000023842E-3,
,,,2.99999933E-3,600.000023842E-3,
,,,3.03999940E-3,600.000023842E-3,
,,,3.07999947E-3,600.000023842E-3,
,,,3.11999931E-3,600.000023842E-3,
,,,3.15999938E-3,600.000023842E-3,
,,,3.19999945E-3,600.000023842E-3,
,,,3.23999929E-3,600.000023842E-3,
,,,3.27999936E-3,600.000023842E-3,
,,,3.31999944E-3,600.000023842E-3,
,,,3.35999951E-3,600.000023842E-3,
,,,3.39999935E-3,600.000023842E-3,
,,,3.43999942E-3,600.000023842E-3,
,,,3.47999949E-3,600.000023842E-3,
,,,3.51999933E-3,600.000023842E-3,
,,,3.55999940E-3,600.000023842E-3,
,,,3.59999947E-3,600.000023842E-3,
,,,3.63999931E-3,600.000023842E-3,
,,,3.67999938E-3,600.000023842E-3,
,,,3.71999945E-3,600.000023842E-3,
,,,3.75999929E-3,600.000023842E-3,
,,,3.79999937E-3,600.000023842E-3,
,,,3.83999944E-3,600.000023842E-3,
,,,3.87999928E-3,600.000023842E-3,
,,,3.91999958E-3,400.00000596E-3,
,,,3.95999942E-3,600.000023842E-3,
,,,3.99999926E-3,600.000023842E-3,
,,,4.03999956E-3,600.000023842E-3,
,,,4.07999940E-3,600.000023842E-3,
,,,4.11999924E-3,400.00000596E-3,
,,,4.15999955E-3,600.000023842E-3,
,,,4.19999938E-3,400.00000596E-3,
,,,4.23999922E-3,400.00000596E-3,
,,,4.27999953E-3,600.000023842E-3,
,,,4.31999937E-3,400.00000596E-3,
,,,4.35999921E-3,600.000023842E-3,
,,,4.39999951E-3,400.00000596E-3,
,,,4.43999935E-3,400.00000596E-3,
,,,4.47999919E-3,400.00000596E-3,
,,,4.51999949E-3,600.000023842E-3,
,,,4.55999933E-3,400.00000596E-3,
,,,4.59999917E-3,400.00000596E-3,
,,,4.63999948E-3,400.00000596E-3,
,,,4.67999931E-3,400.00000596E-3,
,,,4.71999915E-3,400.00000596E-3,
,,,4.75999946E-3,400.00000596E-3,
,,,4.79999930E-3,400.00000596E-3,
,,,4.83999914E-3,400.00000596E-3,
,,,4.87999944E-3,400.00000596E-3,
,,,4.91999928E-3,400.00000596E-3,
,,,4.95999958E-3,400.00000596E-3,
,,,4.99999942E-3,400.00000596E-3,
,,,5.03999926E-3,400.00000596E-3,
,,,5.07999957E-3,400.00000596E-3,
,,,5.11999940E-3,400.00000596E-3,
,,,5.15999924E-3,400.00000596E-3,
,,,5.19999955E-3,400.00000596E-3,
,,,5.23999939E-3,400.00000596E-3,
,,,5.27999923E-3,400.00000596E-3,
,,,5.31999953E-3,400.00000596E-3,
,,,5.35999937E-3,400.00000596E-3,
,,,5.39999921E-3,400.00000596E-3,
,,,5.43999951E-3,400.00000596E-3,
,,,5.47999935E-3,400.00000596E-3,
,,,5.51999919E-3,400.00000596E-3,
,,,5.55999950E-3,400.00000596E-3,
,,,5.59999933E-3,400.00000596E-3,
,,,5.63999917E-3,400.00000596E-3,
,,,5.67999948E-3,400.00000596E-3,
,,,5.71999932E-3,400.00000596E-3,
,,,5.75999916E-3,400.00000596E-3,
,,,5.79999946E-3,400.00000596E-3,
,,,5.83999930E-3,400.00000596E-3,
,,,5.87999914E-3,400.00000596E-3,
,,,5.91999944E-3,400.00000596E-3,
,,,5.95999928E-3,400.00000596E-3,
,,,5.99999912E-3,400.00000596E-3,
,,,6.03999943E-3,400.00000596E-3,
,,,6.07999926E-3,400.00000596E-3,
,,,6.11999910E-3,400.00000596E-3,
,,,6.15999941E-3,400.00000596E-3,
,,,6.19999925E-3,400.00000596E-3,
,,,6.23999909E-3,200.00000298E-3,
,,,6.27999939E-3,400.00000596E-3,
,,,6.31999923E-3,400.00000596E-3,
,,,6.35999953E-3,200.00000298E-3,
,,,6.39999937E-3,400.00000596E-3,
,,,6.43999921E-3,400.00000596E-3,
,,,6.47999952E-3,400.00000596E-3,
,,,6.51999936E-3,400.00000596E-3,
,,,6.55999919E-3,400.00000596E-3,
,,,6.59999950E-3,200.00000298E-3,
,,,6.63999934E-3,400.00000596E-3,
,,,6.67999918E-3,400.00000596E-3,
,,,6.71999948E-3,400.00000596E-3,
,,,6.75999932E-3,200.00000298E-3,
,,,6.79999916E-3,400.00000596E-3,
,,,6.83999946E-3,400.00000596E-3,
,,,6.87999930E-3,400.00000596E-3,
,,,6.91999914E-3,200.00000298E-3,
,,,6.95999945E-3,400.00000596E-3,
,,,6.99999928E-3,400.00000596E-3,
,,,7.03999912E-3,400.00000596E-3,
,,,7.07999943E-3,400.00000596E-3,
,,,7.11999927E-3,400.00000596E-3,
,,,7.15999911E-3,400.00000596E-3,
,,,7.19999941E-3,400.00000596E-3,
,,,7.23999925E-3,400.00000596E-3,
,,,7.27999909E-3,400.00000596E-3,
,,,7.31999939E-3,400.00000596E-3,
,,,7.35999923E-3,400.00000596E-3,
,,,7.399999071E-3,400.00000596E-3,
,,,7.439999375E-3,400.00000596E-3,
,,,7.479999214E-3,400.00000596E-3,
,,,7.519999519E-3,400.00000596E-3,
,,,7.559999358E-3,200.00000298E-3,
,,,7.599999197E-3,400.00000596E-3,
,,,7.639999501E-3,400.00000596E-3,
,,,7.679999340E-3,200.00000298E-3,
,,,7.719999179E-3,400.00000596E-3,
,,,7.759999484E-3,400.00000596E-3,
,,,7.799999323E-3,200.00000298E-3,
,,,7.839999162E-3,200.00000298E-3,
,,,7.879999466E-3,200.00000298E-3,
,,,7.919998839E-3,400.00000596E-3,
,,,7.959999144E-3,400.00000596E-3,
,,,7.999999449E-3,400.00000596E-3,
,,,8.039998822E-3,200.00000298E-3,
,,,8.079999126E-3,400.00000596E-3,
,,,8.119999431E-3,200.00000298E-3,
,,,8.159998804E-3,400.00000596E-3,
,,,8.199999109E-3,400.00000596E-3,
,,,8.239999413E-3,400.00000596E-3,
,,,8.279999718E-3,400.00000596E-3,
,,,8.319999091E-3,200.00000298E-3,
,,,8.359999396E-3,200.00000298E-3,
,,,8.399999700E-3,400.00000596E-3,
,,,8.439999074E-3,400.00000596E-3,
,,,8.479999378E-3,400.00000596E-3,
,,,8.519999683E-3,400.00000596E-3,
,,,8.559999056E-3,400.00000596E-3,
,,,8.599999361E-3,200.00000298E-3,
,,,8.639999665E-3,400.00000596E-3,
,,,8.679999039E-3,200.00000298E-3,
,,,8.719999343E-3,400.00000596E-3,
,,,8.759999648E-3,400.00000596E-3,
,,,8.799999021E-3,200.00000298E-3,
,,,8.839999326E-3,400.00000596E-3,
,,,8.879999630E-3,400.00000596E-3,
,,,8.919999003E-3,400.00000596E-3,
,,,8.959999308E-3,400.00000596E-3,
,,,8.999999613E-3,400.00000596E-3,
,,,9.039998986E-3,400.00000596E-3,
,,,9.079999290E-3,400.00000596E-3,
,,,9.119999595E-3,200.00000298E-3,
,,,9.159998968E-3,200.00000298E-3,
,,,9.199999273E-3,200.00000298E-3,
,,,9.239999577E-3,200.00000298E-3,
,,,9.279998951E-3,200.00000298E-3,
,,,9.319999255E-3,400.00000596E-3,
,,,9.359999560E-3,400.00000596E-3,
,,,9.399998933E-3,400.00000596E-3,
,,,9.439999238E-3,400.00000596E-3,
,,,9.479999542E-3,200.00000298E-3,
,,,9.519998915E-3,200.00000298E-3,
,,,9.559999220E-3,400.00000596E-3,
,,,9.599999525E-3,400.00000596E-3,
,,,9.639998898E-3,400.00000596E-3,
,,,9.679999202E-3,400.00000596E-3,
,,,9.719999507E-3,200.00000298E-3,
,,,9.759998880E-3,400.00000596E-3,
,,,9.799999185E-3,400.00000596E-3,
,,,9.839999489E-3,400.00000596E-3,
,,,9.879998863E-3,400.00000596E-3,
,,,9.919999167E-3,400.00000596E-3,
,,,9.959999472E-3,400.00000596E-3,
,,,9.999998845E-3,400.00000596E-3,
,,,10.0399991E-3,200.00000298E-3,
,,,10.0799995E-3,400.00000596E-3,
,,,10.1199988E-3,400.00000596E-3,
,,,10.1599991E-3,400.00000596E-3,
,,,10.1999994E-3,200.00000298E-3,
,,,10.2399988E-3,400.00000596E-3,
,,,10.2799991E-3,400.00000596E-3,
,,,10.3199994E-3,200.00000298E-3,
,,,10.3599988E-3,400.00000596E-3,
,,,10.3999991E-3,400.00000596E-3,
,,,10.4399994E-3,400.00000596E-3,
,,,10.4799988E-3,400.00000596E-3,
,,,10.5199991E-3,400.00000596E-3,
,,,10.5599994E-3,400.00000596E-3,
,,,10.5999988E-3,400.00000596E-3,
,,,10.6399991E-3,200.00000298E-3,
,,,10.6799994E-3,400.00000596E-3,
,,,10.7199997E-3,400.00000596E-3,
,,,10.7599990E-3,400.00000596E-3,
,,,10.7999993E-3,400.00000596E-3,
,,,10.8399997E-3,400.00000596E-3,
,,,10.8799990E-3,400.00000596E-3,
,,,10.9199993E-3,400.00000596E-3,
,,,10.9599996E-3,400.00000596E-3,
,,,10.9999990E-3,400.00000596E-3,
,,,11.0399993E-3,400.00000596E-3,
,,,11.0799996E-3,400.00000596E-3,
,,,11.1199990E-3,200.00000298E-3,
,,,11.1599993E-3,400.00000596E-3,
,,,11.1999996E-3,200.00000298E-3,
,,,11.2399990E-3,400.00000596E-3,
,,,11.2799993E-3,200.00000298E-3,
,,,11.3199996E-3,400.00000596E-3,
,,,11.3599990E-3,400.00000596E-3,
,,,11.3999993E-3,400.00000596E-3,
,,,11.4399996E-3,400.00000596E-3,
,,,11.4799989E-3,200.00000298E-3,
,,,11.5199992E-3,400.00000596E-3,
,,,11.5599995E-3,400.00000596E-3,
,,,11.5999989E-3,400.00000596E-3,
,,,11.6399992E-3,400.00000596E-3,
,,,11.6799995E-3,200.00000298E-3,
,,,11.7199989E-3,400.00000596E-3,
,,,11.7599992E-3,400.00000596E-3,
,,,11.7999995E-3,400.00000596E-3,
,,,11.8399989E-3,200.00000298E-3,
,,,11.8799992E-3,200.00000298E-3,
,,,11.9199995E-3,200.00000298E-3,
,,,11.9599989E-3,200.00000298E-3,
,,,11.9999992E-3,200.00000298E-3,
,,,12.0399995E-3,400.00000596E-3,
,,,12.0799989E-3,200.00000298E-3,
,,,12.1199992E-3,400.00000596E-3,
,,,12.1599995E-3,400.00000596E-3,
,,,12.1999988E-3,400.00000596E-3,
,,,12.2399991E-3,400.00000596E-3,
,,,12.2799994E-3,400.00000596E-3,
,,,12.3199988E-3,400.00000596E-3,
,,,12.3599991E-3,400.00000596E-3,
,,,12.3999994E-3,400.00000596E-3,
,,,12.4399988E-3,400.00000596E-3,
,,,12.4799991E-3,400.00000596E-3,
,,,12.5199994E-3,200.00000298E-3,
,,,12.5599988E-3,400.00000596E-3,
,,,12.5999991E-3,200.00000298E-3,
,,,12.6399994E-3,400.00000596E-3,
,,,12.6799988E-3,400.00000596E-3,
,,,12.7199991E-3,400.00000596E-3,
,,,12.7599994E-3,200.00000298E-3,
,,,12.7999987E-3,400.00000596E-3,
,,,12.8399990E-3,400.00000596E-3,
,,,12.8799994E-3,200.00000298E-3,
,,,12.9199987E-3,400.00000596E-3,
,,,12.9599990E-3,400.00000596E-3,
,,,12.9999993E-3,400.00000596E-3,
,,,13.0399987E-3,400.00000596E-3,
,,,13.0799990E-3,400.00000596E-3,
,,,13.1199993E-3,400.00000596E-3,
,,,13.1599987E-3,400.00000596E-3,
,,,13.1999990E-3,400.00000596E-3,
,,,13.2399993E-3,400.00000596E-3,
,,,13.2799987E-3,200.00000298E-3,
,,,13.3199990E-3,400.00000596E-3,
,,,13.3599993E-3,400.00000596E-3,
,,,13.3999996E-3,400.00000596E-3,
,,,13.4399990E-3,400.00000596E-3,
,,,13.4799993E-3,200.00000298E-3,
,,,13.5199996E-3,400.00000596E-3,
,,,13.5599989E-3,200.00000298E-3,
,,,13.5999992E-3,400.00000596E-3,
,,,13.6399996E-3,400.00000596E-3,
,,,13.6799989E-3,400.00000596E-3,
,,,13.7199992E-3,200.00000298E-3,
,,,13.7599995E-3,200.00000298E-3,
,,,13.7999989E-3,400.00000596E-3,
,,,13.8399992E-3,400.00000596E-3,
,,,13.8799995E-3,200.00000298E-3,
,,,13.9199989E-3,400.00000596E-3,
,,,13.9599992E-3,400.00000596E-3,
,,,13.9999995E-3,400.00000596E-3,
,,,14.0399989E-3,400.00000596E-3,
,,,14.0799992E-3,400.00000596E-3,
,,,14.1199995E-3,400.00000596E-3,
,,,14.1599989E-3,400.00000596E-3,
,,,14.1999992E-3,400.00000596E-3,
,,,14.2399995E-3,400.00000596E-3,
,,,14.2799988E-3,400.00000596E-3,
,,,14.3199991E-3,200.00000298E-3,
,,,14.3599994E-3,200.00000298E-3,
,,,14.3999988E-3,400.00000596E-3,
,,,14.4399991E-3,400.00000596E-3,
,,,14.4799994E-3,400.00000596E-3,
,,,14.5199988E-3,400.00000596E-3,
,,,14.5599991E-3,400.00000596E-3,
,,,14.5999994E-3,400.00000596E-3,
,,,14.6399988E-3,200.00000298E-3,
,,,14.6799991E-3,400.00000596E-3,
,,,14.7199994E-3,200.00000298E-3,
,,,14.7599988E-3,200.00000298E-3,
,,,14.7999991E-3,200.00000298E-3,
,,,14.8399994E-3,200.00000298E-3,
,,,14.8799988E-3,200.00000298E-3,
,,,14.9199991E-3,400.00000596E-3,
,,,14.9599994E-3,400.00000596E-3,
,,,14.9999987E-3,200.00000298E-3,
,,,15.0399990E-3,200.00000298E-3,
,,,15.0799993E-3,200.00000298E-3,
,,,15.1199987E-3,400.00000596E-3,
,,,15.1599990E-3,400.00000596E-3,
,,,15.1999993E-3,400.00000596E-3,
,,,15.2399987E-3,400.00000596E-3,
,,,15.2799990E-3,400.00000596E-3,
,,,15.3199993E-3,400.00000596E-3,
,,,15.3599987E-3,400.00000596E-3,
,,,15.3999990E-3,400.00000596E-3,
,,,15.4399993E-3,400.00000596E-3,
,,,15.4799987E-3,400.00000596E-3,
,,,15.5199990E-3,400.00000596E-3,
,,,15.5599993E-3,200.00000298E-3,
,,,15.5999986E-3,400.00000596E-3,
,,,15.6399999E-3,400.00000596E-3,
,,,15.6799983E-3,200.00000298E-3,
,,,15.7199986E-3,400.00000596E-3,
,,,15.7599989E-3,400.00000596E-3,
,,,15.7999992E-3,400.00000596E-3,
,,,15.8399995E-3,400.00000596E-3,
,,,15.8799998E-3,200.00000298E-3,
,,,15.9199983E-3,200.00000298E-3,
,,,15.9599986E-3,400.00000596E-3,
,,,15.9999989E-3,200.00000298E-3,
,,,16.0399992E-3,400.00000596E-3,
,,,16.0799995E-3,400.00000596E-3,
,,,16.1199998E-3,400.00000596E-3,
,,,16.1599983E-3,400.00000596E-3,
,,,16.1999986E-3,400.00000596E-3,
,,,16.2399989E-3,400.00000596E-3,
,,,16.2799992E-3,400.00000596E-3,
,,,16.3199995E-3,400.00000596E-3,
,,,16.3599998E-3,400.00000596E-3,
,,,16.3999982E-3,200.00000298E-3,
,,,16.4399985E-3,200.00000298E-3,
,,,16.4799988E-3,200.00000298E-3,
,,,16.5199991E-3,200.00000298E-3,
,,,16.5599994E-3,400.00000596E-3,
,,,16.5999997E-3,400.00000596E-3,
,,,16.6399982E-3,400.00000596E-3,
,,,16.6799985E-3,400.00000596E-3,
,,,16.7199988E-3,400.00000596E-3,
,,,16.7599991E-3,200.00000298E-3,
,,,16.7999994E-3,200.00000298E-3,
,,,16.8399997E-3,400.00000596E-3,
,,,16.8799981E-3,400.00000596E-3,
,,,16.9199985E-3,400.00000596E-3,
,,,16.9599988E-3,200.00000298E-3,
,,,16.9999991E-3,400.00000596E-3,
,,,17.0399994E-3,400.00000596E-3,
,,,17.0799997E-3,400.00000596E-3,
,,,17.1200000E-3,400.00000596E-3,
,,,17.1599984E-3,400.00000596E-3,
,,,17.1999987E-3,400.00000596E-3,
,,,17.2399990E-3,200.00000298E-3,
,,,17.2799993E-3,200.00000298E-3,
,,,17.3199996E-3,200.00000298E-3,
,,,17.3599999E-3,400.00000596E-3,
,,,17.3999984E-3,400.00000596E-3,
,,,17.4399987E-3,400.00000596E-3,
,,,17.4799990E-3,400.00000596E-3,
,,,17.5199993E-3,400.00000596E-3,
,,,17.5599996E-3,400.00000596E-3,
,,,17.5999999E-3,400.00000596E-3,
,,,17.6399983E-3,400.00000596E-3,
,,,17.6799987E-3,400.00000596E-3,
,,,17.7199990E-3,200.00000298E-3,
,,,17.7599993E-3,400.00000596E-3,
,,,17.7999996E-3,200.00000298E-3,
,,,17.8399999E-3,400.00000596E-3,
,,,17.8799983E-3,200.00000298E-3,
,,,17.9199986E-3,400.00000596E-3,
